Date,SP500_Close,VIX,US_RATE,USD_KRW
2004-01-06,1123.6700439453125,16.729999542236328,4.2769999504089355,1189.4000244140625
2004-01-07,1126.3299560546875,15.5,4.245999813079834,1176.800048828125
2004-01-08,1131.9200439453125,15.609999656677246,4.249000072479248,1171.0
2004-01-09,1121.8599853515625,16.75,4.085999965667725,1181.300048828125
2004-01-12,1127.22998046875,16.81999969482422,4.083000183105469,1168.800048828125
2004-01-13,1121.219970703125,18.040000915527344,4.0279998779296875,1175.300048828125
2004-01-14,1130.52001953125,16.75,3.9860000610351562,1175.199951171875
2004-01-15,1132.050048828125,15.5600004196167,3.9709999561309814,1174.5
2004-01-16,1139.8299560546875,15.0,4.013999938964844,1186.699951171875
2004-01-20,1138.77001953125,15.210000038146973,4.057000160217285,1176.699951171875
2004-01-21,1147.6199951171875,14.34000015258789,4.0370001792907715,1184.199951171875
2004-01-22,1143.93994140625,14.710000038146973,3.9690001010894775,1187.699951171875
2004-01-23,1141.550048828125,14.84000015258789,4.065999984741211,1175.199951171875
2004-01-26,1155.3699951171875,14.550000190734863,4.139999866485596,1174.5
2004-01-27,1144.050048828125,15.350000381469727,4.086999893188477,1167.800048828125
2004-01-28,1128.47998046875,16.780000686645508,4.195000171661377,1176.4000244140625
2004-01-29,1134.1099853515625,17.139999389648438,4.197000026702881,1158.199951171875
2004-01-30,1131.1300048828125,16.6299991607666,4.138000011444092,1160.0
2004-02-02,1135.260009765625,17.110000610351562,4.151000022888184,1158.4000244140625
2004-02-03,1136.030029296875,17.34000015258789,4.099999904632568,1170.300048828125
2004-02-04,1126.52001953125,17.8700008392334,4.124000072479248,1168.9000244140625
2004-02-05,1128.5899658203125,17.709999084472656,4.173999786376953,1157.699951171875
2004-02-06,1142.760009765625,16.0,4.089000225067139,1167.300048828125
2004-02-09,1139.81005859375,16.389999389648438,4.065000057220459,1152.800048828125
2004-02-10,1145.5400390625,15.9399995803833,4.1020002365112305,1165.5999755859375
2004-02-11,1157.760009765625,15.390000343322754,4.020999908447266,1160.9000244140625
2004-02-12,1152.1099853515625,15.3100004196167,4.058000087738037,1159.199951171875
2004-02-13,1145.81005859375,15.579999923706055,4.047999858856201,1159.699951171875
2004-02-17,1156.989990234375,15.399999618530273,4.047999858856201,1156.9000244140625
2004-02-18,1151.8199462890625,15.59000015258789,4.048999786376953,1147.699951171875
2004-02-19,1147.06005859375,15.800000190734863,4.052000045776367,1147.0
2004-02-20,1144.1099853515625,16.040000915527344,4.0980000495910645,1157.5
2004-02-23,1140.989990234375,16.290000915527344,4.050000190734863,1179.4000244140625
2004-02-24,1139.0899658203125,15.899999618530273,4.0289998054504395,1180.0999755859375
2004-02-25,1143.6700439453125,14.930000305175781,4.014999866485596,1158.800048828125
2004-02-26,1144.9100341796875,14.829999923706055,4.046000003814697,1165.800048828125
2004-02-27,1144.93994140625,14.550000190734863,3.9839999675750732,1172.800048828125
2004-03-01,1155.969970703125,14.4399995803833,3.992000102996826,1176.9000244140625
2004-03-02,1149.0999755859375,14.859999656677246,4.046000003814697,1163.0
2004-03-03,1151.030029296875,14.550000190734863,4.059999942779541,1156.5999755859375
2004-03-04,1154.8699951171875,14.399999618530273,4.0289998054504395,1160.0
2004-03-05,1156.8599853515625,14.479999542236328,3.8310000896453857,1175.699951171875
2004-03-08,1147.199951171875,15.789999961853027,3.7760000228881836,1156.5999755859375
2004-03-09,1140.5799560546875,16.600000381469727,3.7190001010894775,1181.4000244140625
2004-03-10,1123.8900146484375,18.670000076293945,3.734999895095825,1158.9000244140625
2004-03-11,1106.780029296875,20.670000076293945,3.746999979019165,1162.0
2004-03-12,1120.5699462890625,18.299999237060547,3.759999990463257,1177.0
2004-03-15,1104.489990234375,21.1299991607666,3.7679998874664307,1170.4000244140625
2004-03-16,1110.699951171875,20.34000015258789,3.687999963760376,1171.4000244140625
2004-03-17,1123.75,18.110000610351562,3.683000087738037,1174.5
2004-03-18,1122.3199462890625,18.530000686645508,3.749000072479248,1159.300048828125
2004-03-19,1109.780029296875,19.149999618530273,3.7880001068115234,1170.5
2004-03-22,1095.4000244140625,21.579999923706055,3.7239999771118164,1163.0999755859375
2004-03-23,1093.949951171875,20.670000076293945,3.7109999656677246,1163.300048828125
2004-03-24,1091.3299560546875,19.809999465942383,3.7139999866485596,1182.800048828125
2004-03-25,1109.18994140625,17.8799991607666,3.739000082015991,1183.5
2004-03-26,1108.06005859375,17.329999923706055,3.8429999351501465,1184.300048828125
2004-03-29,1122.469970703125,16.5,3.890000104904175,1180.199951171875
2004-03-30,1127.0,16.280000686645508,3.9019999504089355,1178.699951171875
2004-03-31,1126.2099609375,16.739999771118164,3.8369998931884766,1166.300048828125
2004-04-01,1132.1700439453125,16.649999618530273,3.8980000019073486,1161.5
2004-04-02,1141.81005859375,15.640000343322754,4.139999866485596,1184.0999755859375
2004-04-05,1150.5699462890625,14.970000267028809,4.21999979019165,1195.4000244140625
2004-04-06,1148.1600341796875,15.319999694824219,4.171000003814697,1183.800048828125
2004-04-07,1140.530029296875,15.760000228881836,4.166999816894531,1131.9000244140625
2004-04-08,1139.3199462890625,16.260000228881836,4.197000026702881,1134.5
2004-04-12,1145.199951171875,15.279999732971191,4.230000019073486,1135.0
2004-04-13,1129.43994140625,17.260000228881836,4.340000152587891,1142.199951171875
2004-04-14,1128.1700439453125,15.619999885559082,4.381999969482422,1158.300048828125
2004-04-15,1128.8399658203125,15.739999771118164,4.40500020980835,1152.199951171875
2004-04-16,1134.6099853515625,14.9399995803833,4.3520002365112305,1161.0
2004-04-19,1135.8199462890625,15.420000076293945,4.372000217437744,1155.9000244140625
2004-04-20,1118.1500244140625,16.670000076293945,4.414999961853027,1159.5999755859375
2004-04-21,1124.0899658203125,15.600000381469727,4.422999858856201,1158.5999755859375
2004-04-22,1139.9300537109375,14.609999656677246,4.370999813079834,1159.300048828125
2004-04-23,1140.5999755859375,14.010000228881836,4.452000141143799,1156.699951171875
2004-04-26,1135.530029296875,14.770000457763672,4.433000087738037,1141.5
2004-04-27,1138.1099853515625,15.069999694824219,4.4039998054504395,1152.5
2004-04-28,1122.4100341796875,16.290000915527344,4.4670000076293945,1144.5
2004-04-29,1113.8900146484375,16.600000381469727,4.539999961853027,1169.5999755859375
2004-04-30,1107.300048828125,17.190000534057617,4.500999927520752,1162.699951171875
2004-05-03,1117.489990234375,16.6200008392334,4.500999927520752,1160.0999755859375
2004-05-04,1119.550048828125,16.549999237060547,4.543000221252441,1172.4000244140625
2004-05-05,1121.530029296875,15.770000457763672,4.571000099182129,1167.800048828125
2004-05-06,1113.989990234375,17.049999237060547,4.6020002365112305,1165.800048828125
2004-05-07,1098.699951171875,18.1299991607666,4.765999794006348,1159.800048828125
2004-05-10,1087.1199951171875,19.770000457763672,4.781000137329102,1178.5
2004-05-11,1095.449951171875,18.56999969482422,4.76800012588501,1185.300048828125
2004-05-12,1097.280029296875,18.139999389648438,4.796999931335449,1168.5
2004-05-13,1096.43994140625,18.860000610351562,4.85099983215332,1186.699951171875
2004-05-14,1095.699951171875,18.469999313354492,4.788000106811523,1186.4000244140625
2004-05-17,1084.0999755859375,19.959999084472656,4.698999881744385,1180.0999755859375
2004-05-18,1091.489990234375,19.329999923706055,4.736000061035156,1183.699951171875
2004-05-19,1088.6800537109375,18.93000030517578,4.794000148773193,1173.5999755859375
2004-05-20,1089.18994140625,18.670000076293945,4.7179999351501465,1174.0
2004-05-21,1093.56005859375,18.489999771118164,4.763999938964844,1172.699951171875
2004-05-24,1095.4100341796875,18.079999923706055,4.739999771118164,1179.4000244140625
2004-05-25,1113.050048828125,15.960000038146973,4.723999977111816,1179.9000244140625
2004-05-26,1114.93994140625,15.970000267028809,4.671000003814697,1179.300048828125
2004-05-27,1121.280029296875,15.279999732971191,4.5879998207092285,1168.9000244140625
2004-05-28,1120.6800537109375,15.5,4.65500020980835,1163.699951171875
2004-06-01,1121.199951171875,16.299999237060547,4.703999996185303,1158.0
2004-06-02,1124.989990234375,16.079999923706055,4.730000019073486,1165.800048828125
2004-06-03,1116.6400146484375,17.030000686645508,4.711999893188477,1163.800048828125
2004-06-04,1122.5,16.780000686645508,4.77400016784668,1164.699951171875
2004-06-07,1140.4200439453125,15.390000343322754,4.764999866485596,1157.199951171875
2004-06-08,1142.1800537109375,15.010000228881836,4.770999908447266,1151.9000244140625
2004-06-09,1131.3299560546875,15.390000343322754,4.811999797821045,1154.300048828125
2004-06-10,1136.469970703125,15.039999961853027,4.790999889373779,1159.300048828125
2004-06-14,1125.2900390625,16.06999969482422,4.869999885559082,1163.0
2004-06-15,1132.010009765625,15.050000190734863,4.685999870300293,1162.5
2004-06-16,1133.56005859375,14.789999961853027,4.73199987411499,1156.9000244140625
2004-06-17,1132.050048828125,15.149999618530273,4.691999912261963,1162.5999755859375
2004-06-18,1135.02001953125,14.989999771118164,4.710000038146973,1158.699951171875
2004-06-21,1130.300048828125,15.260000228881836,4.690000057220459,1154.300048828125
2004-06-22,1134.4100341796875,14.3100004196167,4.703999996185303,1154.300048828125
2004-06-23,1144.06005859375,13.979999542236328,4.697999954223633,1158.800048828125
2004-06-24,1140.6500244140625,14.8100004196167,4.645999908447266,1151.199951171875
2004-06-25,1134.4300537109375,15.1899995803833,4.644999980926514,1143.699951171875
2004-06-28,1133.3499755859375,16.06999969482422,4.738999843597412,1151.9000244140625
2004-06-29,1136.199951171875,15.470000267028809,4.695000171661377,1150.300048828125
2004-06-30,1140.8399658203125,14.34000015258789,4.617000102996826,1155.699951171875
2004-07-01,1128.93994140625,15.199999809265137,4.564000129699707,1152.9000244140625
2004-07-02,1125.3800048828125,15.079999923706055,4.458000183105469,1154.300048828125
2004-07-06,1116.2099609375,16.25,4.480000019073486,1157.0
2004-07-07,1118.3299560546875,15.8100004196167,4.4720001220703125,1150.5
2004-07-08,1109.1099853515625,16.200000762939453,4.46999979019165,1149.5999755859375
2004-07-09,1112.81005859375,15.779999732971191,4.466000080108643,1148.0999755859375
2004-07-12,1114.3499755859375,14.960000038146973,4.442999839782715,1146.9000244140625
2004-07-13,1115.1400146484375,14.460000038146973,4.479000091552734,1149.0999755859375
2004-07-14,1111.469970703125,13.760000228881836,4.484000205993652,1153.4000244140625
2004-07-15,1106.68994140625,14.710000038146973,4.485000133514404,1161.800048828125
2004-07-16,1101.3900146484375,14.34000015258789,4.361000061035156,1163.699951171875
2004-07-19,1100.9000244140625,15.170000076293945,4.361000061035156,1156.5999755859375
2004-07-20,1108.6700439453125,14.170000076293945,4.447999954223633,1160.5
2004-07-21,1093.8800048828125,16.40999984741211,4.486999988555908,1160.5
2004-07-22,1096.8399658203125,15.75,4.461999893188477,1161.300048828125
2004-07-23,1086.199951171875,16.5,4.432000160217285,1166.5
2004-07-26,1084.0699462890625,17.299999237060547,4.474999904632568,1161.199951171875
2004-07-27,1094.8299560546875,16.549999237060547,4.59499979019165,1161.0999755859375
2004-07-28,1095.4200439453125,16.149999618530273,4.585000038146973,1168.800048828125
2004-07-29,1100.4300537109375,15.680000305175781,4.572999954223633,1168.0
2004-07-30,1101.719970703125,15.319999694824219,4.474999904632568,1170.0999755859375
2004-08-02,1106.6199951171875,15.369999885559082,4.454999923706055,1165.5
2004-08-03,1099.68994140625,16.030000686645508,4.421999931335449,1164.800048828125
2004-08-04,1098.6300048828125,16.209999084472656,4.428999900817871,1163.800048828125
2004-08-05,1080.699951171875,18.31999969482422,4.400000095367432,1163.699951171875
2004-08-06,1063.969970703125,19.34000015258789,4.218999862670898,1152.0
2004-08-09,1065.219970703125,18.889999389648438,4.24399995803833,1156.4000244140625
2004-08-10,1079.0400390625,17.469999313354492,4.2870001792907715,1153.9000244140625
2004-08-11,1075.7900390625,18.040000915527344,4.275000095367432,1154.4000244140625
2004-08-12,1063.22998046875,19.079999923706055,4.25,1158.5
2004-08-13,1064.800048828125,17.979999542236328,4.2129998207092285,1154.800048828125
2004-08-16,1079.3399658203125,17.56999969482422,4.257999897003174,1158.5
2004-08-17,1081.7099609375,17.020000457763672,4.205999851226807,1157.9000244140625
2004-08-18,1095.1700439453125,16.229999542236328,4.2270002365112305,1156.9000244140625
2004-08-19,1091.22998046875,16.959999084472656,4.210999965667725,1155.0999755859375
2004-08-20,1098.3499755859375,16.0,4.230999946594238,1151.800048828125
2004-08-23,1095.6800537109375,15.880000114440918,4.2789998054504395,1152.5999755859375
2004-08-24,1096.18994140625,15.329999923706055,4.2829999923706055,1153.300048828125
2004-08-25,1104.9599609375,14.979999542236328,4.261000156402588,1155.199951171875
2004-08-26,1105.0899658203125,14.90999984741211,4.2270002365112305,1153.699951171875
2004-08-27,1107.77001953125,14.710000038146973,4.2270002365112305,1151.300048828125
2004-08-30,1099.1500244140625,15.4399995803833,4.188000202178955,1152.699951171875
2004-08-31,1104.239990234375,15.289999961853027,4.131999969482422,1150.5999755859375
2004-09-01,1105.9100341796875,14.90999984741211,4.123000144958496,1147.800048828125
2004-09-02,1118.31005859375,14.279999732971191,4.193999767303467,1148.699951171875
2004-09-03,1113.6300048828125,13.90999984741211,4.293000221252441,1151.199951171875
2004-09-07,1121.300048828125,14.069999694824219,4.245999813079834,1151.300048828125
2004-09-08,1116.27001953125,14.0600004196167,4.163000106811523,1148.0
2004-09-09,1118.3800048828125,14.010000228881836,4.198999881744385,1140.300048828125
2004-09-10,1123.9200439453125,13.760000228881836,4.179999828338623,1145.5999755859375
2004-09-13,1125.8199462890625,13.170000076293945,4.151000022888184,1144.300048828125
2004-09-14,1128.3299560546875,13.5600004196167,4.132999897003174,1144.9000244140625
2004-09-15,1120.3699951171875,14.640000343322754,4.170000076293945,1144.800048828125
2004-09-16,1123.5,14.390000343322754,4.068999767303467,1145.300048828125
2004-09-17,1128.550048828125,14.029999732971191,4.126999855041504,1145.800048828125
2004-09-20,1122.199951171875,14.430000305175781,4.058000087738037,1145.800048828125
2004-09-21,1129.300048828125,13.65999984741211,4.0370001792907715,1144.0
2004-09-22,1113.56005859375,14.739999771118164,3.989000082015991,1147.5999755859375
2004-09-23,1108.3599853515625,14.800000190734863,4.0279998779296875,1147.699951171875
2004-09-24,1110.1099853515625,14.279999732971191,4.031000137329102,1144.9000244140625
2004-09-27,1103.52001953125,14.619999885559082,3.996999979019165,1148.0
2004-09-28,1110.06005859375,13.829999923706055,4.01200008392334,1155.0999755859375
2004-09-29,1114.800048828125,13.210000038146973,4.090000152587891,1152.0999755859375
2004-09-30,1114.5799560546875,13.34000015258789,4.11899995803833,1150.800048828125
2004-10-01,1131.5,12.75,4.190999984741211,1147.300048828125
2004-10-04,1135.1700439453125,13.40999984741211,4.172999858856201,1135.5
2004-10-05,1134.47998046875,13.949999809265137,4.172999858856201,1104.699951171875
2004-10-06,1142.050048828125,13.279999732971191,4.223999977111816,1112.199951171875
2004-10-07,1130.6500244140625,14.5,4.24399995803833,1137.699951171875
2004-10-08,1122.1400146484375,15.050000190734863,4.132999897003174,1134.199951171875
2004-10-11,1124.3900146484375,14.710000038146973,4.132999897003174,1135.0
2004-10-12,1121.8399658203125,15.050000190734863,4.1020002365112305,1132.0999755859375
2004-10-13,1113.6500244140625,15.420000076293945,4.078000068664551,1125.5
2004-10-14,1103.2900390625,16.43000030517578,4.014999866485596,1134.199951171875
2004-10-15,1108.199951171875,15.039999961853027,4.052999973297119,1134.0999755859375
2004-10-18,1114.02001953125,14.710000038146973,4.052999973297119,1131.800048828125
2004-10-19,1103.22998046875,15.130000114440918,4.038000106811523,1131.0
2004-10-20,1103.6600341796875,14.850000381469727,3.990999937057495,1134.5999755859375
2004-10-21,1106.489990234375,14.539999961853027,3.996999979019165,1128.0999755859375
2004-10-22,1095.739990234375,15.279999732971191,3.9839999675750732,1122.800048828125
2004-10-25,1094.800048828125,16.579999923706055,3.9709999561309814,1118.5999755859375
2004-10-26,1111.0899658203125,16.389999389648438,3.989000082015991,1122.800048828125
2004-10-27,1125.4000244140625,15.720000267028809,4.0879998207092285,1120.4000244140625
2004-10-28,1127.43994140625,15.390000343322754,4.079999923706055,1120.4000244140625
2004-10-29,1130.199951171875,16.270000457763672,4.0289998054504395,1106.300048828125
2004-11-01,1130.510009765625,16.270000457763672,4.090000152587891,1107.699951171875
2004-11-02,1130.56005859375,16.18000030517578,4.074999809265137,1074.5
2004-11-03,1143.199951171875,14.039999961853027,4.070000171661377,1100.5
2004-11-04,1161.6700439453125,13.970000267028809,4.067999839782715,1072.800048828125
2004-11-05,1166.1700439453125,13.84000015258789,4.185999870300293,1091.9000244140625
2004-11-08,1164.8900146484375,13.800000190734863,4.215000152587891,1098.4000244140625
2004-11-09,1164.0799560546875,13.609999656677246,4.2179999351501465,1094.9000244140625
2004-11-10,1162.9100341796875,13.079999923706055,4.252999782562256,1098.199951171875
2004-11-11,1173.47998046875,13.039999961853027,4.252999782562256,1098.800048828125
2004-11-12,1184.1700439453125,13.329999923706055,4.197999954223633,1089.0
2004-11-15,1183.81005859375,13.380000114440918,4.190000057220459,1084.4000244140625
2004-11-16,1175.4300537109375,13.210000038146973,4.208000183105469,1077.800048828125
2004-11-17,1181.93994140625,13.210000038146973,4.144000053405762,1067.4000244140625
2004-11-18,1183.550048828125,12.979999542236328,4.117000102996826,1062.0
2004-11-19,1170.3399658203125,13.5,4.196000099182129,1054.0
2004-11-22,1177.239990234375,12.970000267028809,4.164999961853027,1026.699951171875
2004-11-23,1176.93994140625,12.670000076293945,4.184000015258789,1055.0
2004-11-24,1181.760009765625,12.720000267028809,4.195000171661377,1066.5
2004-11-26,1182.6500244140625,12.779999732971191,4.23799991607666,1047.199951171875
2004-11-29,1178.5699462890625,13.300000190734863,4.329999923706055,1047.800048828125
2004-11-30,1173.8199462890625,13.239999771118164,4.357999801635742,1047.5999755859375
2004-12-01,1191.3699951171875,12.970000267028809,4.375,1043.0999755859375
2004-12-02,1190.3299560546875,12.979999542236328,4.396999835968018,1041.800048828125
2004-12-03,1191.1700439453125,12.960000038146973,4.269999980926514,1045.5
2004-12-06,1190.25,13.1899995803833,4.239999771118164,1039.300048828125
2004-12-07,1177.0699462890625,13.670000076293945,4.2270002365112305,1040.5999755859375
2004-12-08,1182.81005859375,13.1899995803833,4.133999824523926,1057.199951171875
2004-12-09,1189.239990234375,12.880000114440918,4.160999774932861,1056.5999755859375
2004-12-10,1188.0,12.760000228881836,4.156000137329102,1068.5999755859375
2004-12-13,1198.6800537109375,12.539999961853027,4.151000022888184,1058.300048828125
2004-12-14,1203.3800048828125,12.729999542236328,4.131999969482422,1057.800048828125
2004-12-15,1205.719970703125,12.350000381469727,4.076000213623047,1061.4000244140625
2004-12-16,1203.2099609375,12.270000457763672,4.184999942779541,1055.199951171875
2004-12-17,1194.199951171875,11.949999809265137,4.206999778747559,1057.9000244140625
2004-12-20,1194.6500244140625,11.829999923706055,4.198999881744385,1056.699951171875
2004-12-21,1205.449951171875,11.550000190734863,4.168000221252441,1054.9000244140625
2004-12-22,1209.5699462890625,11.449999809265137,4.201000213623047,1052.199951171875
2004-12-23,1210.1300048828125,11.229999542236328,4.2179999351501465,1048.0999755859375
2004-12-27,1204.9200439453125,12.140000343322754,4.290999889373779,1030.0999755859375
2004-12-28,1213.5400390625,12.0,4.290999889373779,1043.699951171875
2004-12-29,1213.449951171875,11.619999885559082,4.322000026702881,1029.800048828125
2004-12-30,1213.550048828125,12.5600004196167,4.263000011444092,1026.800048828125
2004-12-31,1211.9200439453125,13.289999961853027,4.216000080108643,1002.5999755859375
2005-01-03,1202.0799560546875,14.079999923706055,4.21999979019165,1027.300048828125
2005-01-04,1188.050048828125,13.979999542236328,4.2829999923706055,1028.699951171875
2005-01-05,1183.739990234375,14.09000015258789,4.2769999504089355,1035.800048828125
2005-01-06,1187.8900146484375,13.579999923706055,4.271999835968018,1048.4000244140625
2005-01-07,1186.18994140625,13.489999771118164,4.284999847412109,1045.0999755859375
2005-01-10,1190.25,13.229999542236328,4.2779998779296875,1011.5999755859375
2005-01-11,1182.989990234375,13.1899995803833,4.24399995803833,1034.5999755859375
2005-01-12,1187.699951171875,12.5600004196167,4.236000061035156,1033.300048828125
2005-01-13,1177.449951171875,12.84000015258789,4.186999797821045,1028.300048828125
2005-01-14,1184.52001953125,12.430000305175781,4.216000080108643,1042.9000244140625
2005-01-18,1195.97998046875,12.470000267028809,4.195000171661377,1035.699951171875
2005-01-19,1184.6300048828125,13.180000305175781,4.186999797821045,1030.699951171875
2005-01-20,1175.4100341796875,13.829999923706055,4.164999961853027,1033.06005859375
2005-01-21,1167.8699951171875,14.359999656677246,4.142000198364258,1037.800048828125
2005-01-24,1163.75,14.649999618530273,4.122000217437744,1032.1600341796875
2005-01-25,1168.4100341796875,14.0600004196167,4.189000129699707,1032.1600341796875
2005-01-26,1174.0699462890625,13.4399995803833,4.191999912261963,1032.1600341796875
2005-01-27,1174.550048828125,13.239999771118164,4.206999778747559,1027.9000244140625
2005-01-28,1171.3599853515625,13.239999771118164,4.138000011444092,1023.7999877929688
2005-01-31,1181.27001953125,12.819999694824219,4.132999897003174,1025.4100341796875
2005-02-01,1189.4100341796875,12.029999732971191,4.136000156402588,1027.81005859375
2005-02-02,1193.18994140625,11.65999984741211,4.139999866485596,1027.9000244140625
2005-02-03,1189.8900146484375,11.789999961853027,4.163000106811523,1025.0999755859375
2005-02-04,1203.030029296875,11.210000038146973,4.072999954223633,1022.7000122070312
2005-02-07,1201.719970703125,11.729999542236328,4.052000045776367,1028.699951171875
2005-02-08,1202.300048828125,11.600000381469727,4.0370001792907715,1035.9000244140625
2005-02-09,1191.989990234375,12.0,3.9769999980926514,1037.9000244140625
2005-02-10,1197.010009765625,11.510000228881836,4.072999954223633,1038.800048828125
2005-02-11,1205.300048828125,11.430000305175781,4.09499979019165,1032.800048828125
2005-02-14,1206.1400146484375,11.520000457763672,4.072999954223633,1024.9000244140625
2005-02-15,1210.1199951171875,11.270000457763672,4.0980000495910645,1023.7000122070312
2005-02-16,1210.3399658203125,11.100000381469727,4.1579999923706055,1028.300048828125
2005-02-17,1200.75,11.770000457763672,4.184999942779541,1025.800048828125
2005-02-18,1201.5899658203125,11.180000305175781,4.260000228881836,1012.2999877929688
2005-02-22,1184.1600341796875,13.140000343322754,4.284999847412109,1003.0999755859375
2005-02-23,1190.800048828125,12.390000343322754,4.26800012588501,1003.9600219726562
2005-02-24,1200.199951171875,11.569999694824219,4.281000137329102,1006.3599853515625
2005-02-25,1211.3699951171875,11.489999771118164,4.271999835968018,1007.7999877929688
2005-02-28,1203.5999755859375,12.079999923706055,4.359000205993652,1003.7999877929688
2005-03-01,1210.4100341796875,12.039999961853027,4.372000217437744,992.9400024414062
2005-03-02,1210.0799560546875,12.5,4.379000186920166,1006.3599853515625
2005-03-03,1210.469970703125,12.930000305175781,4.382999897003174,1005.7999877929688
2005-03-04,1222.1199951171875,11.9399995803833,4.309999942779541,1007.7000122070312
2005-03-07,1225.31005859375,12.260000228881836,4.303999900817871,1004.4000244140625
2005-03-08,1219.4300537109375,12.399999618530273,4.375,1003.7999877929688
2005-03-09,1207.010009765625,12.699999809265137,4.513999938964844,1000.9000244140625
2005-03-10,1209.25,12.489999771118164,4.459000110626221,1000.0
2005-03-11,1200.0799560546875,12.800000190734863,4.534999847412109,997.1799926757812
2005-03-14,1206.8299560546875,12.390000343322754,4.515999794006348,1000.2999877929688
2005-03-15,1197.75,13.149999618530273,4.541999816894531,1003.7000122070312
2005-03-16,1188.0699462890625,13.489999771118164,4.51800012588501,1003.8099975585938
2005-03-17,1190.2099609375,13.289999961853027,4.46999979019165,1000.7000122070312
2005-03-18,1189.6500244140625,13.140000343322754,4.511000156402588,1003.7000122070312
2005-03-21,1183.780029296875,13.609999656677246,4.525000095367432,1009.0
2005-03-22,1171.7099609375,14.270000457763672,4.610000133514404,1009.4000244140625
2005-03-23,1172.530029296875,14.0600004196167,4.60699987411499,1012.0
2005-03-24,1171.4200439453125,13.420000076293945,4.591000080108643,1013.0
2005-03-28,1174.280029296875,13.75,4.624000072479248,1018.0
2005-03-29,1165.3599853515625,14.489999771118164,4.591000080108643,1019.0
2005-03-30,1181.4100341796875,13.640000343322754,4.558000087738037,1024.0
2005-03-31,1180.5899658203125,14.020000457763672,4.495999813079834,1017.0
2005-04-01,1172.9200439453125,14.09000015258789,4.451000213623047,1011.7999877929688
2005-04-04,1176.1199951171875,14.109999656677246,4.455999851226807,1017.0
2005-04-05,1181.3900146484375,13.680000305175781,4.46999979019165,1017.0
2005-04-06,1184.0699462890625,13.149999618530273,4.435999870300293,1012.0
2005-04-07,1191.1400146484375,12.329999923706055,4.4720001220703125,1011.7000122070312
2005-04-08,1181.199951171875,12.619999885559082,4.491000175476074,1001.9000244140625
2005-04-11,1181.2099609375,11.979999542236328,4.445000171661377,1012.7999877929688
2005-04-12,1187.760009765625,11.300000190734863,4.360000133514404,1015.0
2005-04-13,1173.7900390625,13.3100004196167,4.374000072479248,1011.0
2005-04-14,1162.050048828125,14.529999732971191,4.357999801635742,1017.7000122070312
2005-04-15,1142.6199951171875,17.739999771118164,4.270999908447266,1017.2999877929688
2005-04-18,1145.97998046875,16.559999465942383,4.249000072479248,1016.7000122070312
2005-04-19,1152.780029296875,14.960000038146973,4.203000068664551,1010.0
2005-04-20,1137.5,16.920000076293945,4.210999965667725,1005.0
2005-04-21,1159.949951171875,14.40999984741211,4.300000190734863,1008.0
2005-04-22,1152.1199951171875,15.380000114440918,4.255000114440918,999.6900024414062
2005-04-25,1162.0999755859375,14.619999885559082,4.250999927520752,998.9000244140625
2005-04-26,1151.8299560546875,14.90999984741211,4.267000198364258,998.3400268554688
2005-04-27,1156.3800048828125,14.869999885559082,4.236999988555908,1000.7999877929688
2005-04-28,1143.219970703125,16.860000610351562,4.172999858856201,1001.5999755859375
2005-04-29,1156.8499755859375,15.3100004196167,4.201000213623047,996.6599731445312
2005-05-02,1162.1600341796875,15.119999885559082,4.193999767303467,1000.7999877929688
